Crop,State,Subregion,1,2,3,4,5,6,7,8,9,10,11,12
Safflower,Washington,east,,,0,19.37485949832,92.7869663156516,158.89368290704,44.5032518650194,,,,,
Safflower,Washington,west,,,0,28.2825499070667,67.9343274583277,109.658113487307,23.6794695572129,,,,,
Sugarbeet,California,none,,,,,,,,,,,,
Sugarbeet,Colorado,none,,,,0,0,12.3334959489333,4.94400777689031,0,3.77658759656,,,
Sugarbeet,Idaho,none,,,,0,0,129.700057124,179.652779775843,212.393006347752,76.77941971456,,,
Sugarbeet,Michigan,none,,,,0,0,42.4917347322933,50.1653420245548,43.3511047615917,0,,,
Sugarbeet,Minnesota,none,,,,0,0,4.64985528386666,31.8647241197213,38.5672301126003,0,,,
Sugarbeet,Montana,none,,,,3.87295680394666,0,66.9299257183467,146.411881252191,106.209435374877,64.388327410448,,,
Sugarbeet,Nebraska,east,,,,0,0,6.22930720752001,52.6525822512232,17.8537558417651,11.75345341888,,,
Sugarbeet,Nebraska,west,,,,10.18650167376,7.61263114630967,115.502210619707,149.631581056968,111.444666898108,79.2505250802453,,,
Sugarbeet,North Dakota,east,,,,0,0,16.51904896392,50.658768343311,40.3429328735319,34.599286439744,,,
Sugarbeet,North Dakota,west,,,,8.69539850370667,0,61.6579110654933,109.980547461061,82.9480891729306,61.4544321968587,,,
Sugarbeet,Wyoming,none,,,,0,0,0,0,0,0,,,
Sunflower,California,none,,,,14.1123558730667,104.036040097342,226.53908747528,235.223731461484,,,,,
Sunflower,Colorado,none,,,,,0,6.03757093533333,23.8317828176903,20.3446086241419,0,,,
Sunflower,Kansas,east,,,,,0,0,128.018350768064,113.950865578323,0,,,
Sunflower,Kansas,west,,,,,0,23.4831835928,224.88798643511,171.722923288108,4.76376032946666,,,
Sunflower,Minnesota,none,,,,,0,0,78.9791747578013,115.259796524952,0,,,
Sunflower,Nebraska,east,,,,,0,0,107.763263652983,87.0352863134451,0,,,
Sunflower,Nebraska,west,,,,,15.5499563331097,96.5842972134666,214.618533004968,199.881377869948,24.6462565888533,,,
Sunflower,North Dakota,east,,,,,0,1.5306695564,101.980041117231,104.984306412604,0,,,
Sunflower,North Dakota,west,,,,,0,45.7073979205333,171.091682921701,160.779285043843,13.9028954209867,,,
Sunflower,South Dakota,east,,,,,0,0,118.850830190157,203.380715571853,0,,,
Sunflower,South Dakota,west,,,,,5.15647485555613,84.612690918,215.26136041017,312.473436772188,19.34617503416,,,
Sunflower,Texas,east,,,,0,43.6287440862193,106.51174795888,179.810425249324,,,,,
Sunflower,Texas,west,,,,35.76551543936,101.930907191613,195.336536049093,236.467458957523,,,,,
Millet,Colorado,none,,,,0,2.97263638552258,21.7773834693333,14.3878952972903,0,,,,
Millet,Nebraska,east,,,,0,0,31.3109778912,80.2079229521032,0,,,,
Millet,Nebraska,west,,,,3.87771000608,63.1739074539097,143.879080729067,182.125057030968,29.0377316743484,,,,
Millet,South Dakota,east,,,,0,0,34.9380418064,91.3860243448774,0.475316656892897,,,,
Millet,South Dakota,west,,,,0,47.9182774488361,130.267737224,182.05699581249,58.9803000836284,,,,
Sugar Cane,Florida,north,,,,,,,,,,,,
Sugar Cane,Florida,south,,,,,,,,,,,,
Sugar Cane,Louisiana,none,,,,,,,,,,,,
Lentil,Idaho,none,,,,12.2930270458667,30.4575855642116,178.975320984,237.766549918643,80.6817824186323,,,,
Lentil,Montana,none,,,,19.6522925770667,26.610966859231,108.341660733547,200.536453536991,28.7674637431329,,,,
Lentil,North Dakota,east,,,,12.1442988712,0,53.98999748272,93.426495654911,0,,,,
Lentil,North Dakota,west,,,,22.5703864338667,23.42025576,101.534193927893,160.906493678261,10.4235657477626,,,,
Lentil,Washington,east,,,,0,14.2449478112516,149.71578295456,275.082759302859,34.88852466,,,,
Lentil,Washington,west,,,,0,12.6669013948077,103.377383451627,157.035300116253,20.5609842768,,,,
Grains (small),Michigan,none,,,,0,0,49.7301912851733,57.8195340601548,0,0,,,
Grains (small),Missouri,none,,,,0,0,0,62.4938537606761,0,0,,,
Grains (small),Montana,none,,,,9.13273539498667,13.333328296671,75.2122727213867,157.236795709151,9.87917797929291,0,,,
Grains (small),New York,none,,,,0,0,19.7511430816,32.8735324259665,0,0,,,
Grains (small),Ohio,none,,,,0,0,22.0098350629333,38.60103417136,0,0,,,
Grains (small),Pennsylvania,none,,,,0,0,13.1567052690133,40.5408317642529,0,0,,,
Grains (small),Wisconsin,none,,,,0,0,4.17469365162668,34.9890223706529,0,0,,,
